-1,-1,-1,-1,-1,154,155,156,-1,-1,-1,-1,-1,137,138,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,145,146,-1,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,147,148,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,154,155,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157,158,159,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
585,586,587,588,589,590,591,588,589,588,589,590,-1,-1,-1,-1,-1,-1,132,-1,-1,-1,-1,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,-1,-1,-1,-1,-1,-1,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591
591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,145,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,154,155,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
588,589,590,-1,-1,-1,-1,-1,588,589,590,591,-1,-1,124,-1,-1,137,138,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,145,146,-1,-1,-1,-1,124,-1,-1,591,591,591,591,591,591,-1,-1,-1,-1,-1,591,591,591,591
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,147,148,149,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,154,155,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157,158,159,-1,-1,-1,132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,-1,-1,-1,-1,137,138,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,-1,122,-1,144,145,146,-1,-1,-1,137,138,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,147,148,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,-1,154,155,156,-1,-1,-1,147,148,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,138,139,-1,-1,-1,-1,157,158,159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157,158,159,-1,-1,-1,-1,-1,-1,-1,-1,-1,147,148,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157,158,159,-1,-1,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
591,591,591,-1,-1,-1,-1,-1,591,591,591,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,591,591,591,591,591,-1,-1,-1,-1,-1,591,591,591,591
591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,636,-1,-1,-1,-1,-1,-1,143,-1,-1,-1,-1,-1,-1,1218,1218,1218,-1,-1,-1,-1,-1,1218,1218,1218,1218,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,1218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1218,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1218,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1218,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1218,-1,-1,-1,-1,-1,-1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,591
591,591,591,591,591,591,591,591,591,591,591,636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,-1,-1,-1,-1,-1,-1,-1,-1,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591
